"id","species","dia83","dia84","dia85","dia86","dia87","dia88","dia89","dia90","treat"
2186,"Sa",NA,NA,NA,NA,NA,5.7,6,6,1
2187,"Sa",NA,NA,NA,NA,NA,10.4,10.1,NA,3
2188,"Sa",NA,NA,NA,NA,NA,10.1,12.1,13,3
2189,"Sa",NA,NA,NA,NA,NA,60,66,71,2
2190,"Sa",NA,NA,NA,NA,NA,17.8,19.2,20.7,1
2191,"Sa",NA,NA,NA,NA,NA,11.6,12.1,12.4,1
2192,"Sa",NA,NA,NA,NA,NA,10.7,13.4,15,1
2193,"Sa",NA,NA,NA,NA,NA,194,199,201,3
2194,"Sa",NA,NA,NA,NA,NA,117,118,120,3
2195,"Sa",NA,NA,NA,NA,NA,17.7,20.5,22.4,2
2196,"Sa",NA,NA,NA,NA,NA,5.4,5.7,5.9,2
2197,"Sa",NA,NA,NA,NA,NA,9.5,9.8,10.8,2
2198,"Sa",NA,NA,NA,NA,NA,5.8,7,8.2,3
2199,"Sa",NA,NA,NA,NA,NA,4.4,6.5,NA,2
2200,"Sa",NA,NA,NA,NA,NA,7.5,8.6,8.9,1
2201,"Sa",NA,NA,NA,NA,NA,56,63,72,1
2202,"Sa",NA,NA,NA,NA,NA,453,455,447,2
2203,"Sa",NA,NA,NA,NA,NA,23.4,24.6,26.4,2
2204,"Sa",NA,NA,NA,NA,NA,216,216,218,2
2205,"Sa",NA,NA,NA,NA,NA,360,368,374,2
2206,"Sa",NA,NA,NA,NA,NA,385,398,407,1
2207,"Sa",NA,NA,NA,NA,NA,71,78,83,2
2208,"Sa",NA,NA,NA,NA,NA,70,80,92,2
2209,"Sa",NA,NA,NA,NA,NA,176,191,209,2
2210,"Sa",NA,NA,NA,NA,NA,7.5,10,9.8,3
2211,"Sa",NA,NA,NA,NA,NA,30.3,31.2,32.4,1
2212,"Sa",NA,NA,NA,NA,NA,497,502,507,3
2213,"Sa",NA,NA,NA,NA,NA,34.5,34.2,34.4,3
2214,"Sa",NA,NA,NA,NA,NA,89,106,122,1
2215,"Sa",NA,NA,NA,NA,NA,50,51,51,3
2216,"Sa",NA,NA,NA,NA,NA,31.9,32.3,32.3,2
2217,"Sa",NA,NA,NA,NA,NA,57,58,61,3
2218,"Sa",NA,NA,NA,NA,NA,67,72,75,2
2219,"Sa",NA,NA,NA,NA,NA,18.4,19.8,20,3
2220,"Sa",NA,NA,NA,NA,NA,550,551,553,3
2221,"Sa",NA,NA,NA,NA,NA,363,370,376,1
2222,"Sa",NA,NA,NA,NA,NA,7.9,9.4,12.3,1
2223,"Sa",NA,NA,NA,NA,NA,285,297,308,2
2224,"Sa",NA,NA,NA,NA,NA,109,112,115,3
2225,"Sa",NA,NA,NA,NA,NA,102,114,118,1
2226,"Sa",NA,NA,NA,NA,NA,7.6,9.1,9.2,3
2227,"Sa",NA,NA,NA,NA,NA,11.3,11.5,12,1
2228,"Sa",NA,NA,NA,NA,NA,204,219,237,1
2229,"Sa",NA,NA,NA,NA,NA,25.2,25.6,26,2
2230,"Sa",NA,NA,NA,NA,NA,511,522,533,1
2231,"Sa",NA,NA,NA,NA,NA,58,59,61,2
2232,"Sa",NA,NA,NA,NA,NA,117,141,162,2
2233,"Sa",NA,NA,NA,NA,NA,7.4,5.9,6.5,1
2234,"Sa",NA,NA,NA,NA,NA,7.8,13.7,9.6,2
2235,"Sa",NA,NA,NA,NA,NA,53,53,54,1
2236,"Sa",NA,NA,NA,NA,NA,206,208,209,3
2237,"Sa",NA,NA,NA,NA,NA,14.8,15.8,15.7,3
2238,"Sa",NA,NA,NA,NA,NA,132,139,146,3
2239,"Sa",NA,NA,NA,NA,NA,190,193,197,2
2240,"Sa",NA,NA,NA,NA,NA,174,189,205,3
2241,"Sa",NA,NA,NA,NA,NA,63,66,72,1
2242,"Sa",NA,NA,NA,NA,NA,129,130,131,3
2243,"Sa",NA,NA,NA,NA,NA,45,45,45,3
2244,"Sa",NA,NA,NA,NA,NA,8.5,5.3,NA,3
2245,"Sa",NA,NA,NA,NA,NA,22.4,26.5,30.1,2
2246,"Sa",NA,NA,NA,NA,NA,4.7,4.9,4.8,3
2247,"Sa",NA,NA,NA,NA,NA,8.4,9.7,10.7,2
2248,"Sa",NA,NA,NA,NA,NA,206,208,210,2
2249,"Sa",NA,NA,NA,NA,NA,154,154,157,2
2250,"Sa",NA,NA,NA,NA,NA,4.2,4,4.3,1
2251,"Sa",NA,NA,NA,NA,NA,186,195,207,2
2252,"Sa",NA,NA,NA,NA,NA,291,303,319,2
2253,"Sa",NA,NA,NA,NA,NA,285,293,300,2
2254,"Sa",NA,NA,NA,NA,NA,14.6,16,17.9,3
2255,"Sa",NA,NA,NA,NA,NA,176,185,195,1
2256,"Sa",NA,NA,NA,NA,NA,320,330,344,3
2257,"Sa",NA,NA,NA,NA,NA,210,233,261,2
2258,"Sa",NA,NA,NA,NA,NA,128,147,173,2
2259,"Sa",NA,NA,NA,NA,NA,137,149,157,2
2260,"Sa",NA,NA,NA,NA,NA,222,235,247,3
2261,"Sa",NA,NA,NA,NA,NA,107,113,126,2
2262,"Sa",NA,NA,NA,NA,NA,583,590,602,2
2263,"Sa",NA,NA,NA,NA,NA,106,119,135,3
2264,"Sa",NA,NA,NA,NA,NA,562,567,572,3
2265,"Sa",NA,NA,NA,NA,NA,188,188,188,3
2266,"Sa",NA,NA,NA,NA,NA,228,236,241,2
2267,"Sa",NA,NA,NA,NA,NA,145,155,164,1
2268,"Sa",NA,NA,NA,NA,NA,100,104,107,3
2269,"Sa",NA,NA,NA,NA,NA,285,295,311,3
2270,"Sa",NA,NA,NA,NA,NA,146,151,164,1
2271,"Sa",NA,NA,NA,NA,NA,141,146,155,3
2272,"Sa",NA,NA,NA,NA,NA,305,308,316,2
2273,"Sa",NA,NA,NA,NA,NA,300,312,328,2
2274,"Sa",NA,NA,NA,NA,NA,NA,118,119,2
2275,"Sa",NA,NA,NA,NA,NA,NA,166,179,1
2276,"Sa",NA,NA,NA,NA,NA,NA,97,98,2
2277,"Sa",NA,NA,NA,NA,NA,NA,97,111,3
2278,"Sa",NA,NA,NA,NA,NA,NA,93,100,2
2279,"Sa",NA,NA,NA,NA,NA,NA,475,490,2
2280,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2281,"Sa",NA,NA,NA,NA,NA,NA,52,55,2
2282,"Sa",NA,NA,NA,NA,NA,NA,188,192,3
2283,"Sa",NA,NA,NA,NA,NA,NA,89,91,2
2284,"Sa",NA,NA,NA,NA,NA,NA,112,115,1
2285,"Sa",NA,NA,NA,NA,NA,NA,81,88,1
2286,"Sa",NA,NA,NA,NA,NA,NA,NA,130,2
2287,"Sa",NA,NA,NA,NA,NA,NA,NA,90,2
2289,"Sa",NA,NA,NA,NA,NA,NA,NA,58,2
2290,"Sa",NA,NA,NA,NA,NA,NA,NA,84,3
2291,"Sa",NA,NA,NA,NA,NA,NA,NA,109,1
2292,"Sa",NA,NA,NA,NA,NA,NA,NA,140,3
2294,"Sa",NA,NA,NA,NA,NA,NA,NA,92,3
2295,"Sa",NA,NA,NA,NA,NA,NA,NA,78,3
2296,"Sa",NA,NA,NA,NA,NA,NA,NA,51,1
2297,"Sa",NA,NA,NA,NA,NA,NA,NA,94,3
2299,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2300,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2301,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2302,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2303,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2304,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2305,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2306,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2307,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2308,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2309,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2310,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2311,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2312,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2313,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2314,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2315,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2316,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2317,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2318,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2319,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2320,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2321,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2322,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2323,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2324,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2325,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2326,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2327,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2328,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2329,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2330,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2331,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2332,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2333,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2334,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2335,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2336,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2337,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2338,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2339,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2340,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2341,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2342,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2343,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2344,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2345,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2346,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2347,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2348,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2349,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2350,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2351,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2352,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2353,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2354,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2355,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2356,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2357,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2358,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2359,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2360,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2361,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2362,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2363,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2364,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2365,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2366,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2367,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2368,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2369,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2370,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2371,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2372,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2373,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2374,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2375,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2376,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2377,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2378,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2379,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2380,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2381,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2382,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2383,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2384,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2385,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2386,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2387,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2388,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2389,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2390,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2391,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2392,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2393,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2394,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2395,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2396,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2397,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2398,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2399,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2400,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2401,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2402,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2403,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2404,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2405,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2406,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2407,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2408,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2409,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2410,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2411,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2412,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2413,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2414,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2415,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2416,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2417,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2418,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2419,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2420,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2421,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2422,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2423,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2424,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2425,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2426,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2427,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2428,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2430,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2431,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2432,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2433,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2434,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2435,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2436,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2437,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2438,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2439,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2440,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2441,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2442,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2443,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2444,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2445,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2446,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2447,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2448,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2449,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2450,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2451,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2452,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2453,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2454,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2455,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2456,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2457,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2458,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2459,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2460,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2461,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2462,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2463,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2464,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2465,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2466,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2467,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2468,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2469,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2470,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2471,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2472,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2473,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2474,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2475,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2476,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2477,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
2478,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,3
2479,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,1
2480,"Sa",NA,NA,NA,NA,NA,NA,NA,NA,2
3001,"Be",374,387,398,416,423,432,442,454,3
3002,"Be",779,793,805,817,824,831,841,852,2
3003,"Be",770,781,790,802,812,820,829,840,1
3004,"Be",980,NA,NA,NA,NA,NA,NA,NA,2
3005,"Be",441,451,462,478,487,497,511,524,3
3006,"Be",79,80,81,81,82,82,83,89,1
3007,"Be",1080,NA,NA,NA,NA,NA,NA,NA,1
3008,"Be",NA,354,355,356,356,356,355,357,1
3009,"Be",879,886,893,903,908,912,916,927,1
3010,"Be",8.8,9.5,10.4,10.7,10.9,NA,NA,NA,3
3011,"Be",622,628,630,637,638,638,639,643,3
3012,"Be",171,180,180,180,184,188,191,193,2
3014,"Be",4.9,5.6,3.5,7.1,7.6,7.2,8.6,NA,3
3015,"Be",523,533,537,546,531,539,543,550,2
3016,"Be",396,397,397,400,403,410,415,420,1
3017,"Be",920,NA,NA,NA,NA,NA,NA,NA,1
3018,"Be",579,592,602,614,617,625,633,640,2
3019,"Be",1290,NA,NA,NA,NA,NA,NA,NA,2
3020,"Be",69,69,70,70,71,72,73,73,2
3021,"Be",598,607,615,625,634,640,648,656,2
3022,"Be",566,572,577,586,588,591,595,600,1
3023,"Be",617,626,636,650,653,661,666,674,3
3024,"Be",8.2,8.5,8.9,9.1,9.3,9.3,9.4,10,3
3025,"Be",37,37,38,39,39,40,41,43,3
3026,"Be",16.4,17.5,17.1,17.7,17.1,7.8,9.8,10.4,2
3027,"Be",9.9,16,15.9,16.5,NA,NA,NA,NA,3
3028,"Be",47,47,47,49,49,49,49,50,1
3029,"Be",20.1,22.5,22.5,22.6,22.6,22.8,23.4,26.4,1
3030,"Be",588,600,612,628,587,597,605,612,3
3031,"Be",3.2,3.1,6.4,7.4,7.6,NA,NA,NA,1
3032,"Be",930,NA,NA,NA,NA,NA,NA,NA,1
3033,"Be",2.6,3.2,3.2,4.2,3.9,3.7,4.4,4.7,3
3034,"Be",881,888,891,896,898,897,900,907,3
3035,"Be",544,556,565,583,590,600,609,618,3
3036,"Be",300,306,308,311,312,312,312,313,3
3037,"Be",456,NA,NA,NA,NA,NA,581,595,1
3038,"Be",153,154,155,158,159,161,164,168,2
3039,"Be",141,146,157,169,173,179,184,193,1
3040,"Be",850,NA,NA,NA,NA,NA,NA,NA,2
3041,"Be",435,443,451,463,472,484,493,500,1
3042,"Be",1010,NA,NA,NA,NA,NA,NA,NA,3
3043,"Be",2.3,3,2.6,2.4,NA,NA,NA,NA,1
3044,"Be",143,146,147,151,151,154,158,166,2
3045,"Be",14.1,14.4,15.3,15.7,15.9,16.3,15.8,16.5,1
3046,"Be",743,754,765,780,789,793,802,808,1
3047,"Be",698,707,714,722,723,729,732,738,2
3048,"Be",2.1,2.5,NA,NA,NA,NA,NA,NA,3
3049,"Be",1.4,1.6,2,NA,NA,NA,NA,NA,1
3050,"Be",1.9,2.1,2.5,2.9,3.2,NA,NA,NA,1
3051,"Be",1.4,1.7,NA,NA,NA,NA,NA,NA,1
3052,"Be",1.5,1.7,1.7,2.6,3.5,3.6,4.1,NA,1
3053,"Be",1.6,1.5,2.1,2,NA,NA,NA,NA,1
3054,"Be",2.5,2.5,3.3,NA,NA,NA,NA,NA,2
3055,"Be",1.2,NA,NA,NA,NA,NA,NA,NA,1
3056,"Be",1.4,2.6,2.4,2.3,NA,NA,NA,NA,1
3057,"Be",1.8,2,2.4,2.5,2.5,2.9,2.5,2.6,3
3058,"Be",1.4,1.6,1.8,2.3,2.3,2.1,NA,NA,3
3059,"Be",1,0.9,1.6,1.6,1.7,1.6,NA,NA,1
3060,"Be",1.1,1.2,1.1,NA,NA,NA,NA,NA,1
3061,"Be",1076,1084,1099,1113,NA,NA,NA,NA,2
3062,"Be",568,571,573,579,583,586,589,593,2
3063,"Be",763,772,777,785,793,801,805,811,2
3064,"Be",130,142,155,167,179,189,198,215,3
3065,"Be",62,64,66,68,70,74,78,82,3
3066,"Be",765,772,779,785,788,792,795,799,3
3067,"Be",1030,NA,NA,NA,NA,NA,NA,NA,2
3068,"Be",693,701,709,717,721,728,733,740,1
3069,"Be",56,57,56,57,57,57,57,58,2
3070,"Be",242,246,248,258,265,277,282,291,3
3071,"Be",526,529,533,537,539,541,542,549,3
3072,"Be",5.2,5.1,4.9,6.8,3.2,4.2,4.5,5.8,2
3073,"Be",1278,1287,1294,1302,1310,1320,1326,1333,2
3074,"Be",5.3,5.3,5.5,7.7,7.8,7.8,5.8,9.3,1
3075,"Be",19.5,20.5,21.1,23.3,24.9,25.9,32.3,40,3
3076,"Be",500,514,519,531,539,547,552,566,2
3077,"Be",841,846,849,858,858,867,869,876,2
3078,"Be",623,631,639,647,652,655,657,663,2
3079,"Be",40,46,49,54,55,57,59,59,2
3080,"Be",529,541,553,564,576,583,597,612,2
3081,"Be",NA,943,945,948,948,951,953,958,2
3082,"Be",471,486,493,507,518,533,546,562,3
3083,"Be",15.2,15.3,16.2,6,11.2,10.3,11.1,11.3,3
3084,"Be",170,170,172,174,179,188,197,205,1
3085,"Be",5.6,5.8,5.5,6.3,7.3,7,9.2,9.6,2
3086,"Be",4.5,5.4,5,7.2,7.1,7.5,NA,NA,1
3087,"Be",2.4,3.1,3.8,4.7,4.9,NA,NA,NA,2
3088,"Be",3.1,4.1,4.4,5.5,5.2,5.1,NA,NA,2
3089,"Be",2.3,1.9,3.2,2.9,3.9,3.7,3.3,NA,2
3090,"Be",1.7,NA,NA,NA,NA,NA,NA,NA,3
3091,"Be",172,172,173,173,173,174,174,174,2
3092,"Be",1042,NA,NA,NA,NA,NA,NA,NA,2
3093,"Be",851,856,865,860,865,873,876,885,3
3094,"Be",630,NA,NA,NA,NA,NA,NA,NA,1
3095,"Be",205,210,213,220,222,228,236,245,3
3096,"Be",982,981,983,988,988,NA,NA,NA,1
3097,"Be",178,181,183,193,202,207,213,217,3
3098,"Be",3.5,3.5,4.1,3.9,3.9,4.1,NA,NA,1
3099,"Be",109.4,116,NA,NA,113,113,115,114,1
3100,"Be",1000,1002,1008,1021,1029,1035,1041,1051,2
3101,"Be",415,418,429,447,457,468,479,493,2
3102,"Be",33,33,33,34,34,34.7,34.6,34.8,3
3103,"Be",603,606,619,638,648,655,669,690,2
3104,"Be",422,422,424,426,428,430,435,441,2
3105,"Be",778,780,789,802,810,820,824,838,2
3106,"Be",722,724,733,739,743,746,748,754,2
3107,"Be",1360,NA,NA,NA,NA,NA,NA,NA,3
3108,"Be",727,728,739,754,763,771,778,785,1
3109,"Be",480,481,488,501,507,514,519,532,2
3110,"Be",1190,1125,1130,1135,1139,1145,1148,1151,3
3111,"Be",417,419,428,436,442,450,459,469,1
3112,"Be",426,426,429,433,437,438,441,445,1
3113,"Be",417,433,455,491,511,532,555,576,1
3114,"Be",103,103,109,113,120,127,133,138,1
3115,"Be",252,252,253,255,255,257,256,257,3
3116,"Be",2.5,2.4,3,3.4,3,NA,NA,NA,3
3117,"Be",2.7,3,2.7,NA,NA,NA,NA,NA,1
3118,"Be",1.8,1.3,1.2,2.3,2.4,2.5,3.5,3.5,3
3119,"Be",2.1,2.1,2.4,2.7,2.9,2.7,2.5,NA,1
3120,"Be",1.1,1.6,NA,NA,NA,NA,NA,NA,1
3121,"Be",NA,71,72,72,72,71,71,71,1
3122,"Be",NA,400,400,400,400,399,399,400,3
3123,"Be",NA,872,NA,NA,NA,NA,NA,NA,2
3124,"Be",NA,636,637,639,638,NA,NA,NA,2
3125,"Be",NA,45,46,46,46,46,46,46,2
3126,"Be",NA,1270,NA,NA,NA,NA,NA,NA,2
3127,"Be",NA,726,730,NA,NA,NA,NA,NA,3
3128,"Be",NA,932,934,940,944,949,953,957,3
3129,"Be",NA,688,687,699,702,706,712,718,3
3130,"Be",NA,778,781,785,787,787,787,789,1
3132,"Be",NA,236,248,261,277,288,303,312,1
3133,"Be",NA,980,NA,NA,NA,NA,NA,NA,3
3134,"Be",NA,777,785,792,798,807,808,817,1
3135,"Be",NA,645,652,656,662,665,666,674,1
3136,"Be",NA,585,595,605,617,629,634,639,2
3137,"Be",NA,612,615,616,617,621,620,620,1
3138,"Be",NA,504,508,512,515,520,523,527,3
3139,"Be",NA,492,493,492,492,493,492,494,1
3140,"Be",NA,368,372,376,378,382,388,393,2
3141,"Be",NA,750,NA,NA,NA,NA,NA,NA,3
3142,"Be",NA,NA,NA,NA,NA,108,122,142,3
